3 4096
2670.000000		1751.000000		5010.000000		268435456
879.000000		7265.000000		2664.000000		268435456
5628.000000		2739.000000		2840.000000		268435456
3748.000000		4217.000000		966.000000		268435456
5619.000000		2657.000000		2489.000000		268435456
4028.000000		7237.000000		2328.000000		268435456
7110.000000		1585.000000		645.000000		268435456
5893.000000		590.000000		5176.000000		268435456
462.000000		6612.000000		1932.000000		268435456
3762.000000		578.000000		2557.000000		268435456
4922.000000		3201.000000		3865.000000		268435456
5298.000000		387.000000		7011.000000		268435456
7017.000000		5675.000000		268.000000		268435456
3472.000000		3338.000000		1529.000000		268435456
75.000000		5423.000000		6890.000000		268435456
3246.000000		262.000000		2797.000000		268435456
1229.000000		7665.000000		5148.000000		268435456
410.000000		5060.000000		4037.000000		268435456
4174.000000		5932.000000		7573.000000		268435456
1095.000000		1883.000000		4218.000000		268435456
4661.000000		1334.000000		5029.000000		268435456
1985.000000		5709.000000		7976.000000		268435456
2007.000000		5622.000000		2185.000000		268435456
1390.000000		6772.000000		177.000000		268435456
4655.000000		7407.000000		565.000000		268435456
3340.000000		1536.000000		7956.000000		268435456
6280.000000		1487.000000		4918.000000		268435456
3180.000000		6851.000000		4687.000000		268435456
6252.000000		5571.000000		5012.000000		268435456
4490.000000		5345.000000		6627.000000		268435456
7417.000000		4702.000000		988.000000		268435456
2574.000000		6449.000000		4254.000000		268435456
6837.000000		3017.000000		1777.000000		268435456
5943.000000		3749.000000		1645.000000		268435456
5461.000000		6368.000000		5682.000000		268435456
6610.000000		7134.000000		5801.000000		268435456
2979.000000		4894.000000		7646.000000		268435456
1267.000000		1638.000000		6291.000000		268435456
7398.000000		4304.000000		5804.000000		268435456
1353.000000		2125.000000		922.000000		268435456
225.000000		234.000000		398.000000		268435456
3809.000000		4257.000000		1612.000000		268435456
7367.000000		7643.000000		52.000000		268435456
7258.000000		438.000000		6701.000000		268435456
5421.000000		3384.000000		346.000000		268435456
1438.000000		7479.000000		7205.000000		268435456
6064.000000		5385.000000		3956.000000		268435456
3859.000000		7152.000000		2717.000000		268435456
134.000000		6960.000000		3565.000000		268435456
358.000000		613.000000		6233.000000		268435456
6042.000000		1183.000000		2360.000000		268435456
2731.000000		5053.000000		3344.000000		268435456
6188.000000		6713.000000		6416.000000		268435456
6912.000000		1273.000000		551.000000		268435456
6804.000000		4891.000000		4227.000000		268435456
2771.000000		4654.000000		7612.000000		268435456
2218.000000		5041.000000		469.000000		268435456
7413.000000		3935.000000		3582.000000		268435456
41.000000		2772.000000		2555.000000		268435456
458.000000		1727.000000		7452.000000		268435456
3073.000000		4163.000000		684.000000		268435456
7586.000000		4244.000000		1767.000000		268435456
4912.000000		4140.000000		291.000000		268435456
6305.000000		4211.000000		409.000000		268435456
5352.000000		2354.000000		6516.000000		268435456
1481.000000		5456.000000		136.000000		268435456
1587.000000		6524.000000		244.000000		268435456
1279.000000		3062.000000		5941.000000		268435456
4174.000000		480.000000		7535.000000		268435456
3486.000000		2926.000000		4134.000000		268435456
324.000000		4154.000000		2600.000000		268435456
3848.000000		7011.000000		1265.000000		268435456
2067.000000		4013.000000		1104.000000		268435456
2241.000000		3571.000000		4036.000000		268435456
1817.000000		1131.000000		7017.000000		268435456
3138.000000		4343.000000		1413.000000		268435456
6655.000000		1500.000000		6038.000000		268435456
7399.000000		6073.000000		1624.000000		268435456
4914.000000		7763.000000		7718.000000		268435456
2377.000000		2540.000000		2507.000000		268435456
5444.000000		6353.000000		161.000000		268435456
68.000000		5638.000000		625.000000		268435456
4137.000000		4301.000000		7140.000000		268435456
6975.000000		2825.000000		7193.000000		268435456
3583.000000		6192.000000		1515.000000		268435456
1666.000000		2404.000000		5926.000000		268435456
3595.000000		7893.000000		7158.000000		268435456
285.000000		2875.000000		582.000000		268435456
7328.000000		1095.000000		2874.000000		268435456
1939.000000		1105.000000		7549.000000		268435456
7947.000000		4891.000000		5421.000000		268435456
1553.000000		580.000000		7243.000000		268435456
4412.000000		4294.000000		5159.000000		268435456
833.000000		7408.000000		3942.000000		268435456
7162.000000		2040.000000		4145.000000		268435456
750.000000		7562.000000		2013.000000		268435456
4292.000000		4575.000000		1942.000000		268435456
